795574108335509500	1478514623136	en	733750052183642100	gary_rath	RT @MagicRoyalty: If you make this go viral, Trump will win. It's about 2 minutes that makes the choice in this election crystal clear http…	795481089577885700	3197771592	MagicRoyalty
795574109191237600	1478514623340	en	993249000	orataiculhane	RT @PrisonPlanetTV: Tune into https://t.co/HPAxXd9f9T for a historic 52+ hours of LIVE election coverage starting at 11am CT as the results…	795493736998465500	18380551	PrisonPlanetTV
795574110029942800	1478514623540	en	592399596	ldotomlinson	RT @emihall98: Election of 1800 vs. 2016 https://t.co/jI7RvZiiGE	795571308943675400	292203556	emihall98
795574111816785900	1478514623966	en	784901294926532600	richard42480601	RT @mitchellvii: Thank you Director Comey!  You just reminded America we need to #DRAINTHESWAMP two days before the election!	795384848315781100	17980523	mitchellvii
795574111879606300	1478514623981	en	355981767	FrankstonFrank	RT @FrankstonFrank: #mediawatch won't report @abcnews failure to show this remarkable interview\nPres Obama fixing for Mexicans to Vote… 	795562822377685000	355981767	FrankstonFrank
795574112945053700	1478514624235	en	23394247	MeshellyGeorge	Wood 6 pack holder w/ soda #Trump2016 #Hillary2016 https://t.co/nWZvz4Tj7h https://t.co/BSDu6qXaoV			
795574114253762600	1478514624547	en	3052263703	edlnBOROEvents	RT @RevCLBryant: JAMES COMEY FBI DIRECTOR-Just made bad-worse!-Now the Election is truly tainted and American Policy is an afterthought...…	795408642082226200	138160012	RevCLBryant
795574115658711000	1478514624882	en	2274183680	AverageSociopat	RT @SenatorWong: And Senator Cormann was also aware of dodgy "vendor finance\narrangement" for Bob Day's electorate office well before elect…	795470939420901400	529147678	SenatorWong
795574116283797500	1478514625031	en	1356917467	AyneRande	US Intelligence Warns Public of Pre-Election Day Terror https://t.co/EQjbCBmEck			
795574117047136300	1478514625213	en	790879617167089700	bukat22	RT @sam_ezeh: I will be leaving for Florida this night, to partake in US election as @realDonaldTrump sets to unleash final blows… 	795365225717493800	3342000069	sam_ezeh
795574117986660400	1478514625437	en	1356917467	AyneRande	US Intelligence Warns Public of Pre-Election Day Terror https://t.co/J1jBADjlsU			
795574118074748900	1478514625458	en	612057704	ManMet80	RT @janflora: Also: #TacoTuesday  #ElectionDay #Election2016 #ImWithHer  https://t.co/x1QxBriltd	795569535327805400	18138463	janflora
795574119748268000	1478514625857	en	773488834294190100	DmooreNews	Prophet TB Joshua Prophesies Winner Of The Upcoming US Election https://t.co/K2ahCM0YuT			
795574120834617300	1478514626116	en	2976824781	NRT_English	#Americans discontented, stressed about ongoing presidential election https://t.co/XbRnVxThSY #NRTnews			
795574121665097700	1478514626314	en	489791207	genet1245	How to Rig an Election https://t.co/2GVcwT1Mqg Mrs. Clinton has actually run a remarkable campaign			
795574120477966300	1478514626031	en	21631986	brit_vee	RT @lilahrap: An important public service. If you're having trouble voting or facing long lines, tweet @electionland and they'll… 	794908328384233500	21505453	lilahrap
795574122722000900	1478514626566	en	2512123711	PPPGujranwala	RT @mahboob009988: #baigforgnsecpppcitygrw hr Election hoga BHUTTO ka https://t.co/kwO3mwip5g	795573615701979100	758580859582767100	mahboob009988
795574123070156800	1478514626649	en	1001192245	TalkMarkets	The US Presidential Election Is Not A Brexit Moment $VIX $SPX https://t.co/kgf9B9jsXm			
795574123497922600	1478514626751	en	251709220	ChristineElmer	RT @HACAN1: HACAN to host two hustings in Richmond by-election:15/11/16, 7pm Duke St Baptist Church, Richmond; 23/11/16, 7pm Tiffin School,…	794831641462145000	45105017	HACAN1
795574123900452900	1478514626847	en	145043347	enoughsnark	RT @Asher_Wolf: The only election outcome that is certain is someone will win the battle, but we'll all lose the war	795573723872927700	15486485	Asher_Wolf
795574123858632700	1478514626837	en	346921876	deliamcmanus	RT @janmamalovesyou: #PopeFrancis urges Americans "don't be fooled" #NeverTrump https://t.co/ugPG3ywTy0	795573932514365400	1281738726	janmamalovesyou
795574125397942300	1478514627204	en	4442339121	Fayyyyyfayyyyy	US Intelligence Warns Public of Pre-Election Day Terror https://t.co/8XlthnwEOp FE			
795574125519478800	1478514627233	en	424927514	Toimatom	Am tempted to buy shares in ear plug companies... if Hillary wins sales will go through the roof!! #maga #tcot… https://t.co/FoClDqY5mp			
795574126241058800	1478514627405	en	2848022512	jonginsdimples	JUNMYEON IS LEADINNG JM https://t.co/txmq96fB44			
795574126601703400	1478514627491	en	1317144655	sgallacher65	RT @OxfordQstep: As the US goes to the polls, the time is ripe for a new science of polling argues Oxford Dphil student, Vuk Vukovoic https…	795553018821353500	2401867124	OxfordQstep
795574126811283500	1478514627541	en	706695755592044500	eztango	https://t.co/nubi9IrEU9 (LV.11) How to Rig an Election - The New York Times https://t.co/94Yt1N9e3E			
795574128510177300	1478514627946	en	2474863168	ii_SoNiA85	RT @YNB: Spread the word! RT @deray: On Election Day in Philadelphia, you can get a free @Uber or @Lyft ride to the polls https://t.co/Fxb2…	795569886747443200	23314049	YNB
795574129026039800	1478514628069	en	408623221	dsadams52	@futurefortyfive This is the stupidest fucking thing I have seen this election season. Please take it down immediately!			
795574128711319600	1478514627994	en	307297068	frantic_feisty	RT @TheEconomist: Our thoughts on the historic election of 2008 and the challenges Obama faced https://t.co/8F4tAQ1oNH	795542860909203500	5988062	TheEconomist
795574129407696900	1478514628160	en	216068678	PrometheusLaw	dcexaminer: WATCH: #SNL breaks cold open tradition with pre-election message https://t.co/9DgGtaqWHI https://t.co/c7VH9wMQES			
795574130200510500	1478514628349	en	2194839071	cheebahawks	RT @Skrongpakshawty: I'm sick of hearing about the election both parties are dirty	795573890537889800	297445607	Skrongpakshawty
795574131110584300	1478514628566	en	85353093	_KON3	A worthy candidate arises in next election &amp; promises to split Nigeria peacefully, would you vote for him?\nPls RT			
795574131060305900	1478514628554	en	1478779423	Blopezmiksdaddy	US Intelligence Warns Public of Pre-Election Day Terror https://t.co/lv7ztLY3IT			
795574131056136200	1478514628553	en	3844768061	CanadaDaveNS	Thought by Malcom Gladwell on US Election 2016 https://t.co/ZZcJ0zXOXe			
795574131882389500	1478514628750	en	3572323995	realsgthappy	US Intelligence Warns Public of Pre-Election Day Terror https://t.co/wl9uOGvQwGHpy			
795574131777531900	1478514628725	en	198240084	zeusgoldasterri	#GagaNews Lady Gaga Chucks the Corset to Make a Feminist Statement With Her Election-Themed… https://t.co/DcQo3LgB6P			
795574133102936000	1478514629041	en	1478779423	Blopezmiksdaddy	US Intelligence Warns Public of Pre-Election Day Terror https://t.co/oVpL8m1rTp			
795574133396377600	1478514629111	en	174555469	NadalRaff	So tomorrow is the #election day?			
795574134478696400	1478514629369	en	3190388565	hardcopynews	Will Hillary Clinton lose the election because of the FBI email investigation? | US news | The Guardian https://t.co/rCZeVIUD9S			
795574134684033000	1478514629418	en	22232476	skollarrock	RT @ReutersPolitics: As election looms, Trump says he is 'last chance,' Clinton sees 'moment of reckoning' https://t.co/owXKrl7F8J	795545219034914800	25562002	ReutersPolitics
795574137263628300	1478514630033	en	746773989792559100	prolucy2	RT @andrewjgregor: #Trump at tonight's rally:\nThe election's rigged\nWe're going to win bigly\nWe're leading all polls\nOur victory will be Br…	795516560203010000	129281932	andrewjgregor
795574137053937700	1478514629983	en	733750052183642100	gary_rath	RT @rickybobby90210: US Intelligence Warns Public of Pre-Election Day Terror https://t.co/aJXrbWqlM9	795572427396935700	3155025981	rickybobby90210
795574137917841400	1478514630189	en	2385447542	HarisimranSingh	RT @anilkapur_: Drama artist @ArvindKejriwal used suicide for election campaign \nWill media rip him apart now? \n#OROPSuicidePolitics https:…	795524687765774300	2304274585	anilkapur_
795574138555560000	1478514630341	en	2305879171	satirist_indian	RT @SpauldingJoshS: "Hillary Loses the Left" I guess it turns out Bernie supports didn't appreciate having the election stolen.	795569465354289200	1559335747	SpauldingJoshS
795574138932904000	1478514630431	en	56907720	katie_mckim	RT @BernieSanders: If you sit this election out and Trump wins by a few votes, many people are going to be dealing with that reality for th…	795069943813439500	216776631	BernieSanders
795574140380086300	1478514630776	en	2888729354	InvestingLatest	FT: RT simeonkerr: From #Mexico City to #Tehran: world awaits US election result https://t.co/fYja89Gqn9 via FT #saudi			
795574142602883100	1478514631306	en	706695755592044500	eztango	https://t.co/ZLdQgaWn8Y (LV.7) 2016 Election Forecast: Who Will Be President? - The New York Times https://t.co/joI1gi3eRz			
795574142594469900	1478514631304	en	732463803539972100	wikielection	US Presidential Election Arkansas Opinion Poll 2016,Arkansas Opinion Poll 2016,US Presidential Opinion pollStatewide\nhttps://t.co/NLYDkN7CJp			
795574142590275600	1478514631303	en	730200523089924100	tehran_dagh	RT @InvestingLatest: FT: RT simeonkerr: From #Mexico City to #Tehran: world awaits US election result https://t.co/fYja89Gqn9 via FT #saudi	795574140380086300	2888729354	InvestingLatest
795574143651455000	1478514631556	en	1159267573	SilverSparkle13	RT @BernieSanders: If you sit this election out and Trump wins by a few votes, many people are going to be dealing with that reality for th…	795069943813439500	216776631	BernieSanders
795574146910527500	1478514632333	en	826046582	State_Control	RT @Robbo1992x: The fact that wikileaks is under a massive DDOS attack day before election is a foretaste to what an HRC Presidency… 	795571168971489300	154350597	Robbo1992x
795574145841070100	1478514632078	en	954097404	friendlydb	US Presidential election: Clinton brings out star power in final bid to woo US black vote WATCH at:… https://t.co/OyhdNg5006			
795574149049675800	1478514632843	en	2925806962	Candyo4u249	US Intelligence Warns Public of Pre-Election Day Terror https://t.co/rZUSidqOga			
795574148361646100	1478514632679	en	3607899734	lehutch12	RT @JohnFromCranber: Vote Against #Hillary + Hemispheric Open Border, Islamization, Globalism + Loss of US Sovereignty. You Many Never G… 	795456144789696500	1065869268	JohnFromCranber
795574150714769400	1478514633240	en	2925806962	Candyo4u249	US Intelligence Warns Public of Pre-Election Day Terror https://t.co/v9Mlmc5dTr			
795574150232412200	1478514633125	en	598025563	TheLambchopski	RT @pattymo: 12:01 on Sunday night. Less than 24 hours to Election Day. Ladies &amp; gentlemen, LLLLLLLET'S GET READY TO HAVE ANXIETYYYYYY	795491735455563800	2328421	pattymo
795574151352172500	1478514633392	en	740358125392408600	jajones338	RT @KimDotcom: Have a look what the US election has done to our swear jar 😳 https://t.co/FDWHjhDYwu	795481157408354300	611986351	KimDotcom
795574151599759400	1478514633451	en	162406553	talk2bali1	RT @F_Jay_: Democrats invited Tinubu to convention, supported Buhari too. Axelrod strategised for APC. They want a revenge. https://t.co/Ep…	795569829872812000	68768593	F_Jay_
795574151876579300	1478514633517	en	228791219	chezamission	RT @TipsySkunk: And Madeleine McCann and John Podesta https://t.co/98KPn7n2FX	795568815769718800	278888992	TipsySkunk
795574152354730000	1478514633631	en	3542103674	USArmyvet51	@Cher @katyperry @CNN @SethMacFarlane more of the same with HRC veterans cannot take her either HRC national securi… https://t.co/qQy5YxGX7n			
795574152996524000	1478514633784	en	251047484	OGbemiDennis	RT @LeadershipNGA: Hillary Clinton Emails: How FBI Verdict Affects US Election https://t.co/ATRNfLuWfO https://t.co/Gnvu6K0MeN	795573914738958300	248929204	LeadershipNGA
795574153164140500	1478514633824	en	1942901636	NewsinMuse4all	FBI lifts Clinton email cloud as US election looms https://t.co/UgocpDH7Xg #iraq #dubai #الكويت			
795574153478815700	1478514633899	en	382763794	ninaddict	RT @iansomerhalder: Good night America.I love you.We can do this. This election has run its course.We can not and will not put a climate ch…	795475348314091500	58233603	iansomerhalder
795574154888183800	1478514634235	en	3586652594	sowtrout	RT @ProudAmerican82: The last two names Hillary Clinton wants to see trending day before the election: #VinceFoster &amp; #RonBrown #DNCLeak2 #…	795530070643261400	589743866	ProudAmerican82
795574155727032300	1478514634435	en	4886213447	Paolalopez1971	RT @king_sparc: Clinton machine is too strong, too powerful, DC corruption is too deep, that is all this means. https://t.co/E5x37gBRih	795375859389595600	4299954755	king_sparc
795574157027188700	1478514634745	en	471534915	autism_5_0	RT @ProudAmerican82: The last two names Hillary Clinton wants to see trending day before the election: #VinceFoster &amp; #RonBrown #DNCLeak2 #…	795530070643261400	589743866	ProudAmerican82
795574157421514800	1478514634839	en	173917225	Jorge_Atilio	RT @dw_politics: It's unusual for the German President to comment on ongoing elections abroad. But now he said this about #Trump… 	795572446212591600	740819719347900400	dw_politics
795574158105006100	1478514635002	en	768450191405912000	kouklanon	RT @JaxonJHunt: The DDOS attack happened SIMULTANEOUSLY when the #VinceFoster &amp; #MadeleineMcCann leaks were being uncovered 🤔\n\nThis is more…	795527770059182100	769308718248984600	JaxonJHunt
795574158872760300	1478514635185	en	2248861878	wt9072	RT @NewsShelby: Early voting records shattered for Florida &amp; Georgia + new security measures in place for Election Day 🇺🇸\nDetails a… 	795572885263884300	1155572084	NewsShelby
795574161615687700	1478514635839	en	64917049	notbradweis	if someone's already voted but they die before election day does it still count?			
795574152987975700	1478514633782	en	1376136396	Vindictal	RT @BernieSanders: If you sit this election out and Trump wins by a few votes, many people are going to be dealing with that reality for th…	795069943813439500	216776631	BernieSanders
795574147476811800	1478514632468	en	47697376	EvaLB5	RT @immigrant4trump: If you make this go viral, Trump will win. It's about 2 minutes that makes the choice in this election crystal clear h…	795416302328447000	3677742792	immigrant4trump
795574165487157200	1478514636762	en	242352871	PJenningsUNI	Guy Ryder on re-election as @ILO DG we are faced with transformative change that's why our 2019 centenary theme is the Future of Work.			
795574159233478700	1478514635271	en	4185713609	thehighwayman51	What will #trump surrogates do after the election?  #USElections2016			
795574166648922100	1478514637039	en	2626453511	STAND_FIGHT_ACT	RT @shdtlz: #WIKILEAKS #BREAKING #NEWS "NO #US #ELECTION"? hilllary #RIGGED EVERYTHING! https://t.co/gCcFz3Ip8E #INFOWARS #DrudgeReport #Fo…	795573584555085800	1384804622	shdtlz
795574154581934100	1478514634162	en	4531515448	davidbychkovceo	SCMP_News: All you need to know about the US presidential election https://t.co/9Ue7ZOXEZH #USElections2016 https://t.co/COTjmqFH7k			
795574153155924000	1478514633822	en	719914763820654600	HydroFunds	Thomson Reuters to offer live U.S. election day news and  commentary https://t.co/Csh1B1W7a1			
795574167236132900	1478514637179	en	767632678275412000	jahange90938729	With World Fixated on U.S. Election, China Moves on Three Fronts #stocks #fx https://t.co/0y6bruVHQX			
795574167928062000	1478514637344	en	116889724	virgotweet	RT @4b4005aa3552463: The PM has misled the  parliament Everyone  knows  there has been a cover up! https://t.co/7FlylJuL0F	795552650653614100	3285772332	4b4005aa3552463
795574169350049800	1478514637683	en	188768573	h00gs	RT @R_o_d_C: Really? Another @ABCmediawatch on the US election? Cmon, there's other stories!	795572013582516200	3293776053	R_o_d_C
795574170688094200	1478514638002	en	42505633	ggblock	RT @jemalhudso12111: ❗️❗️⚠️⚠️⚠️WARNING TO VOTERS. Media may call Election for Clinton before it's done to suppress Republican voters--ha… 	795362177783910400	752552315069067300	jemalhudso12111
795574168188309500	1478514637406	en	3397964506	lshapiro30	RT @Lin_Manuel: Election night 2008 at @Alex_Horwitz's crib.\nHomemade Santos/McGarry t-shirt. \nPretty lady with me not my wife yet,… 	795549950683873300	79923701	Lin_Manuel
795574174538285000	1478514638920	en	4645536691	TrumpSuperFan	RT @InGodIDoTrust: Can CNN be trusted to provide accurate election coverage after reading these??? Tune into C-SPAN  #DNCLeaks2 https://t.c…	795571941105090600	74841347	InGodIDoTrust
795574161913638900	1478514635910	en	905950333	AlexWMCallaghan	RT @dril: here are this year's Vote Multiplers for election day. no, they do not stack\npoliceman - 10x\narmy man -12x\nverified acct - 15x\nAs…	795562600788529200	16298441	dril
795574164568604700	1478514636543	en	976385498	DylanHoulder	Getting ready for the aftermath of the election, required apparel if you're gonna watch what comes next			
795574163721359400	1478514636341	en	24159927	bonnequin	RT @vanbadham: My favourite quote of the US election so far, from the excellent @PennyRed.\n#imwithher https://t.co/zwdDjfn9QX	795480664539705300	33216799	vanbadham
795574179294801900	1478514640054	en	17572822	bettingpro	The @bettingpro betting guide to the #USElection!\n\nhttps://t.co/AyANoNO1Vt			
795574176740470800	1478514639445	en	405178737	NJLawBitch	RT @JebSanford: My final poll for this election. Who are you voting for on Tuesday or who have you already voted for?\nPlease Retweet to spr…	794903519522418700	3244703755	JebSanford
795574171417845800	1478514638176	en	4664498907	IEPR786	@iamhamzaabbasi why justice through democracy than courts insists PMLN??? Master of dhandli...We mustn't forget to bring reforms in election			
795574177877098500	1478514639716	en	17100518	PattersonNBC	#BREAKING: #Septastrike is over! Deal reached in the ninth inning right before Election Day. Services are being bro… https://t.co/VHlWCpA76p			
795574181295439900	1478514640531	en	717128669169377300	GSniper1A	Record Number of Gun Background Checks Before Election - ABC News #2A  https://t.co/0SkAQGOdpu			
795574154254762000	1478514634084	en	4006508969	UjuAyalogusBlog	UPDATE!!! PDP Offered Me N500m To Rig Election - Undaunted Ondo INEC Chief Opens Up: https://t.co/i9ydzRo9eb https://t.co/df5uYYBCX0			
795574181769412600	1478514640644	en	774268879279427600	NoMoHillary	RT @WordSmithGuy: Amazing: the FBI goes through 650,000 emails in 10 days! And able to finish 2 Days before Election. I'm sure there was no…	795559969936523300	17372211	WordSmithGuy
795574182754951200	1478514640879	en	791220184929361900	olevelsfullhist	This election will go down in history https://t.co/A02dJ2dtYW			
795574184030208000	1478514641183	en	1202937451	trogdor42	RT @DPRK_News: "Thanksgiving" is United States holiday observed every four years to celebrate end of miserable and degrading U.S. election…	795554293797552100	58569513	DPRK_News
795574179219312600	1478514640036	en	748871785173704700	af_lawson	RT @stellacreasy: Just no. If you don't like a law, win the argument with the public and a democratic election to be in power to chan… 	795565943355220000	15580900	stellacreasy
795574185925996500	1478514641635	en	771666649887801300	Potus__Trump	US Intelligence Warns Public of Pre-Election Day Terror https://t.co/bw6YX5Ox09			
795574186957828100	1478514641881	en	212218744	Williamnn7	RT @PrisonPlanet: Don't think that after the election we are going to stop calling out you mainstream media presstitute scum. I'm dedicated…	795436901603901400	18643437	PrisonPlanet
795574140224802800	1478514630739	en	196291212	justinscliquee	RT @BernieSanders: If you sit this election out and Trump wins by a few votes, many people are going to be dealing with that reality for th…	795069943813439500	216776631	BernieSanders
795574187855413200	1478514642095	en	3679704142	sh4joy	RT @nytimes: How to rig an election https://t.co/FQaOwIAoaz via @nytopinion https://t.co/V4Z8bZzIqY	795572769543114800	807095	nytimes
795574177734529000	1478514639682	en	793196143245131800	WoodsonMolcolm	RT @PpollingNumbers: CBS/YouGov Poll,\nAmong Those Who Plan Voting On Election Day:\n\nOhio:\nTrump 49 (+8)\nClinton 41\n\nFlorida:\nTrump 51 (+16)…	795289673384005600	4432916014	PpollingNumbers
